e-type;adaptation;avg_isi;electrode_0_pa;f_i_curve_slope;fast_trough_t_long_square;fast_trough_t_ramp;fast_trough_t_short_square;fast_trough_v_long_square;fast_trough_v_ramp;fast_trough_v_short_square;input_resistance_mohm;latency;peak_t_long_square;peak_t_ramp;peak_t_short_square;peak_v_long_square;peak_v_ramp;peak_v_short_square;ri;sag;seal_gohm;slow_trough_t_long_square;slow_trough_t_ramp;slow_trough_t_short_square;slow_trough_v_long_square;slow_trough_v_ramp;slow_trough_v_short_square;tau;threshold_i_long_square;threshold_i_ramp;threshold_i_short_square;threshold_t_long_square;threshold_t_ramp;threshold_t_short_square;threshold_v_long_square;threshold_v_ramp;threshold_v_short_square;trough_t_long_square;trough_t_ramp;trough_t_short_square;trough_v_long_square;trough_v_ramp;trough_v_short_square;upstroke_downstroke_ratio_long_square;upstroke_downstroke_ratio_ramp;upstroke_downstroke_ratio_short_square;vm_for_sag;vrest
Exc_3;0.0500255723833376;47.65675;11.2662500856286;0.20800001842448;1.090485;5.36871166666667;1.025045;-44.3125038146973;-48.3750012715658;-47.9375038146973;165.299696;0.031255;1.08861;5.36662666666667;1.02346833333333;27.7500019073486;38.7604192097982;36.0000025431315;143.437504768372;0.066971130669117;1.866573952;1.12427;5.3997;1.43527666666667;-44.3750038146973;-54.2395858764648;-79.3020884195964;33.1307295565526;110.0;108.666666666667;780.0;1.088055;5.36612166666667;1.02302166666667;-40.53125;-39.6041692097982;-48.5520871480306;1.09061;5.3997;1.43527666666667;-44.4062538146973;-54.2395858764648;-79.3020884195964;2.833305030896;2.95912106370474;3.19207628233915;-90.0937576293945;-78.5190200805664
Exc_3;0.0279520346914629;73.9795833333333;22.3000003879426;0.167217853603172;1.189405;4.26513333333333;1.02503083333333;-46.1562538146973;-46.5104166666667;-50.2760448455811;161.915424;0.063885;1.18641;4.26268666666667;1.023285;47.5000038146973;48.4479179382324;49.3541692097982;167.03125834465;0.0678625926375389;1.983539712;1.230255;4.301485;1.47740166666667;-53.84375;-55.2500038146973;-72.8906275431315;23.0270488998887;90.0;81.0833333333333;870.0;1.18605;4.26232833333333;1.02297833333333;-35.3750038146973;-34.9166679382324;-44.3020858764648;1.230255;4.301485;1.47740166666667;-53.84375;-55.2500038146973;-72.8906275431315;4.69751712503932;4.70204264411077;4.62001177862782;-89.7500076293945;-72.4311676025391
Exc_3;0.0219904320171965;53.9873529411765;-7.06687529675176;0.28202614379085;1.176795;2.92574166666667;1.02464;-46.7812538146973;-46.5520846048991;-51.4812530517578;158.85984;0.0577800000000002;1.1747;2.92400333333333;1.023282;44.7187538146973;37.6458358764648;34.1187507629395;248.125001788139;0.0537547953426838;1.593821568;1.201805;2.9585;1.603381;-52.5937538146973;-52.3437538146973;-75.9250045776367;28.1031356220319;50.0;47.5833320617676;680.0;1.17435;2.92358666666667;1.022924;-32.78125;-33.7083346048991;-43.1062522888184;1.201805;2.9585;1.603381;-52.5937538146973;-52.3437538146973;-75.9250045776367;3.6461133101277;2.84556825431012;2.80324024750673;-96.2187576293945;-73.4638595581055
Exc_3;0.0251319275324805;128.169166666667;35.8868733341122;0.0876901820400287;1.215205;5.32099333333333;1.026005;-42.8125038146973;-44.6250012715658;-46.7937530517578;106.513552;0.0974350000000002;1.210995;5.31738;1.023405;48.5;49.0520858764648;49.6500022888184;129.843786358833;0.119937628507614;2.939289856;1.272035;5.37661166666667;1.149956;-53.6875;-54.7708333333333;-70.0187530517578;28.5779127889836;110.0;107.458330790202;1290.0;1.210575;5.31696666666667;1.023046;-34.6875;-36.59375;-44.0687522888184;1.272035;5.37661166666667;1.149956;-53.6875;-54.7708333333333;-70.0187530517578;4.11118103724152;4.21049927156694;4.01787087315788;-82.9375;-68.9887924194336
Exc_3;0.0360390730985756;110.28625;-27.798749413499;0.121212128480712;1.18315;5.42785833333333;1.0251;-43.6875038146973;-47.3854204813639;-50.9453144073486;100.032672;0.0734250000000001;1.18073;5.42559333333333;1.0234175;32.71875;34.4791679382324;32.2031254768372;115.781329572201;0.113775357604027;2.556882432;1.235;5.47715166666667;1.29507;-53.9375038146973;-57.1875038146973;-76.2265644073486;20.0452601779845;130.0;110.125;1190.0;1.180275;5.42514;1.0230325;-37.34375;-39.4583333333333;-49.0546884536743;1.235;5.47715166666667;1.29507;-53.9375038146973;-57.1875038146973;-76.2265663146973;3.20487887251311;3.20737522066027;3.19414348631871;-87.84375;-75.1748199462891
Exc_3;0.0515364297503221;114.899285714286;20.2856256098505;0.125264555229818;1.214955;5.16721166666667;1.025518;-44.96875;-45.0104192097982;-48.9062522888184;103.011024;0.07423;1.21163;5.16443666666667;1.023555;37.6875038146973;37.125;35.3187507629395;146.250084042549;0.118953980505466;2.972156928;1.26477;5.21982;1.177107;-56.5312538146973;-56.1041679382324;-75.1312530517578;25.2933850390236;90.0;103.583335876465;1170.0;1.21116;5.16395;1.023154;-38.28125;-37.1458358764648;-40.5187515258789;1.26477;5.21982;1.177107;-56.5312538146973;-56.1041679382324;-75.1312530517578;3.57703689237403;3.49744899418665;3.3939665555049;-90.5000076293945;-74.5483779907227
Exc_3;0.0740124609041962;98.3183333333333;-145.748746405161;0.202867397397492;1.21906;2.98922666666667;1.025479;-50.7812538146973;-49.4687512715658;-54.9687515258789;370.4088;0.0565250000000002;1.21526;2.98661;1.022873;43.375;47.3541692097982;43.5937515258789;201.874971389771;0.0250958018004894;2.06887296;1.253845;3.01825333333333;1.796269;-58.375;-56.3541704813639;-77.9875045776367;21.8645086753162;70.0;49.1666666666667;680.0;1.214875;2.986245;1.022551;-38.2500038146973;-37.625;-49.7437530517578;1.253845;3.01825333333333;1.796269;-58.375;-56.3541704813639;-77.9875045776367;4.81694493563415;5.11827208902667;5.22847801960714;-100.625007629395;-77.4324569702148
Exc_3;0.063796897194578;118.585714285714;-29.261874173736;0.195454545454546;1.23422;3.55571833333333;1.024652;-35.59375;-38.7291704813639;-43.6750030517578;238.875312;0.0835700000000001;1.23202;3.55382333333333;1.02326;49.625;49.8020858764648;52.4750038146973;204.374998807907;0.100718051195145;1.361806592;1.29769;3.60406333333333;1.294076;-49.0000038146973;-48.8125025431315;-68.1687545776367;28.8778971711121;50.0;63.3333320617676;790.0;1.23165;3.553445;1.022954;-28.15625;-28.4791679382324;-40.7000015258789;1.29769;3.60406333333333;1.294076;-49.0000038146973;-48.8125025431315;-68.1687545776367;3.53604880389487;3.58791772233612;4.13321367694576;-87.4375;-67.8072128295898
Exc_3;0.0596814015802467;52.473;35.8831263314041;0.079268302992651;1.09621;3.56598333333333;1.024983;-48.65625;-51.4791704813639;-52.8625022888184;192.555408;0.0328300000000001;1.094005;3.56403;1.023333;30.7187519073486;37.1770846048991;32.2437519073486;190.156295895576;0.0252655018121004;2.146734336;1.109705;3.59310666666667;1.594477;-53.5625038146973;-58.8333371480306;-76.4000030517578;20.1760337929143;130.0;63.5833295186361;740.0;1.093565;3.563605;1.022981;-39.0312538146973;-37.3541666666667;-46.7937530517578;1.109705;3.59310666666667;1.594477;-53.5625038146973;-58.8333371480306;-76.4000030517578;2.9486207700454;2.72159005089473;3.19789556225229;-95.4062576293945;-75.3656616210938
Exc_3;0.0368844851294716;65.8692307692308;2.07937486673693;0.233664021164021;1.21072;3.05370833333333;1.02508375;-48.8750038146973;-47.4166692097982;-50.1484394073486;296.814144;0.06385;1.2088;3.051765;1.0234075;46.3750038146973;45.8229204813639;43.8125038146973;241.406247019768;0.0152476401999593;2.310891008;1.240675;3.08824666666667;1.785885;-55.8750038146973;-53.7187512715658;-79.7421913146973;27.5330781404099;50.0;50.7916666666667;750.0;1.208385;3.05135;1.02303375;-41.09375;-38.4687538146973;-47.8593769073486;1.240675;3.08824666666667;1.785885;-55.8750038146973;-53.7187512715658;-79.7421913146973;4.02763322204473;4.00039259830761;3.99639218013956;-98.3750076293945;-78.1602478027344
Exc_3;0.0091939569108255;100.535625;19.0349992712502;0.183664123512107;1.678255;7.37060833333333;1.02507;-49.3125038146973;-51.4791692097982;-53.4062519073486;116.22232;0.12479;1.676385;7.36895666666667;1.02349125;25.84375;33.8958365122477;19.8437509536743;99.6875017881393;0.0379559993743896;2.370029056;1.71862;7.408915;;-53.28125;-52.3229192097982;;15.069174658006;170.0;158.708333333333;1320.0;1.675855;7.36846833333333;1.02306375;-39.5625;-40.7291692097982;-40.9140644073486;1.71862;7.408915;1.18591625;-53.28125;-52.3229192097982;-82.2812557220459;2.34382327991703;2.57951696541898;2.19140861254788;-92.9375076293945;-82.1925888061523
Exc_3;0.0873657481708597;109.280625;-5.21499987291008;0.129261375537588;1.1421;4.13622666666667;1.025017;-48.5625;-48.8750038146973;-53.1375007629395;154.11952;0.057525;1.13947;4.13388333333333;1.023343;45.1875038146973;50.4895833333333;48.0937530517578;159.21875834465;0.0725808143615723;2.623668224;1.16138;4.17561166666667;;-53.84375;-55.6562525431315;;19.0056866222363;110.0;77.8333333333333;640.0;1.139105;4.133525;1.02304;-37.5;-38.5104179382324;-45.5000022888184;1.16138;4.17561166666667;1.354837;-53.84375;-55.6562525431315;-72.2187515258789;4.44967803062626;4.81619759390048;4.2426188677102;-89.4687576293945;-71.4676666259766
Exc_3;0.0132470776171495;46.854;-33.9887493150393;0.314021164021164;1.222875;2.68862166666667;1.02443666666667;-44.8437538146973;-45.5625038146973;-49.8229179382324;196.36896;0.0333100000000002;1.22088;2.68708833333333;1.02325666666667;26.4687519073486;36.3645833333333;32.0208333333333;271.562546491623;0.0227727200835943;2.168704768;1.24398;2.71203833333333;1.92097833333333;-55.28125;-52.3958371480306;-73.0729242960612;26.6651398305203;50.0;41.625;489.999969482422;1.220455;2.68672666666667;1.02293833333333;-33.8437538146973;-34.8750012715658;-43.1250025431315;1.24398;2.71203833333333;1.92097833333333;-55.28125;-52.3958371480306;-73.0729242960612;2.68341737658577;3.2534061679148;2.89714453087172;-99.5625;-71.0741653442383
Exc_3;0.0483089979191324;69.9879166666667;-60.7049965850592;0.182500009277888;1.108285;4.02917333333333;1.024784;-53.4062538146973;-51.0520858764648;-53.6125022888184;119.94748;0.0412350000000001;1.10626;4.02732833333333;1.023286;43.6562538146973;47.8541692097982;48.3062515258789;148.749962449074;0.0189885515719652;1.570791936;1.12649;4.06467166666667;1.682696;-59.8437538146973;-59.8958358764648;-84.1375076293945;20.1432456387067;110.0;75.2083307902018;880.0;1.10593;4.026995;1.022996;-43.1250038146973;-38.7812525431315;-51.3500022888184;1.12649;4.06467166666667;1.682696;-59.8437538146973;-59.8958358764648;-84.1375076293945;4.41229348085735;4.33075763580787;4.91315102801692;-100.218757629395;-83.5632095336914
Exc_3;0.0296126532572299;85.9225;14.2337504629997;0.0940899273512665;1.28113;3.88839333333333;1.024709;-50.6875038146973;-49.1562538146973;-52.4062538146973;134.100376;0.0462450000000001;1.279575;3.88690666666667;1.023298;49.3125038146973;50.1041692097982;47.6000007629395;186.406299471855;0.11625249683857;2.628450816;1.323905;3.93104333333333;1.1377;-57.2812538146973;-54.6666692097982;-69.6937530517578;20.3774014828763;70.0;71.6666641235352;509.999969482422;1.27919;3.88650833333333;1.022961;-38.6875;-36.4166692097982;-44.3937507629395;1.323905;3.93104333333333;1.1377;-57.2812538146973;-54.6666692097982;-69.6937530517578;3.07484804641724;3.28016381721501;3.35695420822821;-85.7812576293945;-68.4197998046875
Exc_3;0.205976048983304;69.66;15.934375346971;0.0678571428571429;1.133495;4.001575;1.025276;-48.09375;-51.0;-50.5625007629395;206.043216;0.03454;1.13138;3.99956166666667;1.023423;42.2187538146973;46.0416704813639;45.3250022888184;151.562511920929;0.0181719250977039;2.732061696;1.16181;4.03690833333333;1.682619;-52.6250038146973;-57.7708358764648;-77.7750015258789;17.2045844510202;130.0;74.4583333333333;180.0;1.13096;3.999165;1.023051;-37.5;-39.4895833333333;-48.9062522888184;1.16181;4.03690833333333;1.682619;-52.6250038146973;-57.7708358764648;-77.7750015258789;3.62132283055077;3.58369673731448;3.89266252824633;-91.96875;-76.6518173217773
Exc_3;0.0295147941163181;62.5623333333333;37.7431245979221;0.191312384473198;1.122915;3.03484333333333;1.024855;-52.5937538146973;-52.4270833333333;-53.4218788146973;295.160704;0.033285;1.121085;3.03309;1.02313;50.40625;52.2604192097982;51.4218769073486;205.937653779984;0.0166974309831858;1.911861888;1.14538;3.05726333333333;1.6677275;-56.875;-57.2291679382324;-74.7812538146973;19.4991247415326;50.0;50.3333358764648;480.000030517578;1.12072;3.03272333333333;1.022795;-41.1250038146973;-39.8645846048991;-46.8437519073486;1.14538;3.05726333333333;1.6677275;-56.875;-57.2291679382324;-74.7812538146973;4.02275889797204;4.01684802542245;4.56605734610463;-95.2187576293945;-73.4375076293945
Exc_3;0.0571274005696019;52.161;-26.1475008311862;0.229553588131252;1.0701;2.30122333333333;1.02617333333333;-54.3437538146973;-52.2291704813639;-57.1510448455811;258.823712;0.0155150000000002;1.0663;2.29885833333333;1.0234175;18.0000019073486;32.8958339691162;25.6510429382324;248.125046491623;0.0593741945922375;2.619041536;1.07877;2.336685;1.5859325;-58.21875;-59.2604192097982;-73.8072942097982;18.9313955219198;90.0;31.9999987284342;410.0;1.065725;2.29837;1.02294166666667;-45.6562538146973;-41.7812512715658;-47.8437525431315;1.07877;2.336685;1.5859325;-58.21875;-59.2604192097982;-73.8072954813639;3.22668387539105;3.60581589749255;3.16323937961412;-95.5625;-72.4813919067383
Exc_3;0.227778150962937;72.46;20.1268741256699;0.0696428441264075;1.10916;5.29671833333333;1.02469833333333;-50.2812538146973;-49.9062525431315;-52.9375012715658;116.282496;0.0247650000000001;1.107395;5.29489833333333;1.02320666666667;41.1250038146973;44.1666692097982;44.1979179382324;109.218865633011;0.0487773641943932;2.484110848;1.129015;5.33585166666667;1.388025;-53.84375;-56.6354192097982;-70.28125;13.2480858952443;170.0;106.91667175293;610.0;1.10697;5.29447;1.02286166666667;-39.1250038146973;-37.1145833333333;-48.1666679382324;1.129015;5.33585166666667;1.388025;-53.84375;-56.6354192097982;-70.28125;3.23906603320433;3.33744899629128;3.80403755102362;-82.3437576293945;-69.3731918334961
Exc_3;0.0798116600063756;58.8525;-3.47000011190202;0.223297732686608;1.10369;2.93179666666667;1.02572833333333;-55.59375;-54.3958333333333;-57.1927096048991;208.03192;0.0229250000000001;1.101475;2.92959833333333;1.0235375;42.2500038146973;43.6458358764648;44.5416692097982;143.749997019768;0.0144921345636249;1.69298496;1.43615;2.95723333333333;1.76829;-58.5937538146973;-58.0208358764648;-82.8541679382324;13.0370818304938;110.0;47.7083333333333;560.0;1.10096;2.92911333333333;1.0231125;-43.2812538146973;-40.9583333333333;-50.1197923024495;1.43615;2.95723333333333;1.76829;-58.5937538146973;-58.0208358764648;-82.8541692097982;3.35211272614071;3.53927091408593;4.10451954466575;-99.4062576293945;-81.5753784179688
Exc_3;0.0379231040747975;77.4708333333333;2.60874980471948;0.199999999999999;1.13556;5.00411666666667;1.024842;-50.5312538146973;-50.0104204813639;-53.9750022888184;135.672768;0.0530650000000001;1.133745;5.00249;1.023344;44.125;49.5208358764648;49.0187530517578;165.625035762787;0.0391024574637413;2.768385024;1.15967;5.03869166666667;1.37175;-55.8750038146973;-55.1458358764648;-75.7875045776367;21.1683740043184;90.0;99.5833307902018;284.0;1.133375;5.002145;1.023037;-38.9687538146973;-35.0312512715658;-46.8125022888184;1.15967;5.03869166666667;1.37175;-55.8750038146973;-55.1458358764648;-75.7875045776367;3.76529838331895;3.73929702573754;3.97097143350273;-93.4375076293945;-75.4109802246094
Exc_3;0.0299218854808224;63.4036666666667;20.4874988501969;0.241366916488374;1.188715;3.52880333333333;1.024553;-51.28125;-50.6666704813639;-53.0562515258789;129.452272;0.0377750000000001;1.18746;3.52746333333333;1.023331;50.1250038146973;52.2083346048991;49.2750030517578;178.125008940697;0.0289575643837452;1.909131776;1.210595;3.55680166666667;1.588396;-52.71875;-52.6145858764648;-71.5625045776367;20.2364350614069;90.0;62.6666641235352;499.999969482422;1.187085;3.527105;1.023019;-40.125;-38.4687512715658;-44.6125030517578;1.210595;3.55680166666667;1.588396;-52.71875;-52.6145858764648;-71.5625045776367;3.25732699484915;3.58673944499002;3.51434229055514;-91.375;-70.5754852294922
Exc_3;0.0422146009409484;81.3945454545455;13.6537500056155;0.162729374902656;1.08975;2.33642666666667;1.027302;-48.90625;-51.0833346048991;-55.8000022888184;289.12208;0.027555;1.086395;2.33322833333333;1.023475;33.28125;38.8229179382324;29.0875011444092;266.406327486038;0.0415404625236988;1.374687104;1.099575;2.36177833333333;1.691744;-52.09375;-57.6145858764648;-73.3375;21.945010934089;110.0;32.8333333333333;469.999969482422;1.085825;2.332735;1.023001;-38.1562538146973;-40.1666692097982;-46.1250007629395;1.099575;2.36177833333333;1.691744;-52.09375;-57.6145858764648;-73.3375;4.20848539986433;4.27415082236767;4.09637162919967;-99.0937576293945;-72.174674987793
Exc_3;0.0744861953420374;97.8427777777778;-54.2568802386345;0.2;1.120275;4.57860333333333;1.0255625;-45.4375038146973;-46.1770858764648;-47.3541692097982;119.350064;0.0464;1.11737;4.57554166666667;1.02349416666667;34.15625;35.7916666666667;34.427085240682;170.781180262566;0.0273176431655884;1.096461184;1.1463;4.60790833333333;1.66185916666667;-49.5000038146973;-52.0000025431315;-73.7187525431315;20.0068022966439;90.0;88.9166666666667;256.666666666667;1.116855;4.57501166666667;1.0230575;-34.625;-34.5729179382324;-42.9270839691162;1.1463;4.60790833333333;1.66185916666667;-49.5000038146973;-52.0000025431315;-73.7187525431315;3.79532217176383;3.78285680117357;4.11104915711902;-91.375;-72.5783004760742
Exc_3;0.0226673996530728;118.448571428571;14.9162487916854;0.161811476426321;1.9946;4.6688075;1.02575583333333;-50.4687538146973;-50.7187519073486;-53.9947954813639;125.12576;0.0807950000000002;1.99214;4.6666125;1.0235625;33.4375;44.8125019073486;37.9531262715658;146.875008940697;0.0749335065484047;1.154727552;2.01998;4.719445;1.7021025;-56.8437538146973;-56.1875019073486;-74.0677108764648;23.9381132286904;70.0;91.1875;770.0;1.99157;4.66614;1.0231175;-40.90625;-41.1406269073486;-46.1406275431315;2.01998;4.719445;1.7021025;-56.8437538146973;-56.1875019073486;-74.0677108764648;2.92889954922594;3.65520224479751;3.36934599810296;-87.65625;-73.0231399536133
Exc_3;-0.0032533652878608;82.5427272727273;1.45687498523395;0.190147785526035;1.36367;3.23689166666667;1.02577166666667;-53.1562538146973;-50.7291692097982;-51.0416679382324;251.495632;0.050225;1.35829;3.23273166666667;1.02356;33.1250038146973;36.1145846048991;31.1041673024495;199.062615633011;0.0607430078089237;1.952912384;1.410715;3.27487833333333;1.60437833333333;-60.5625038146973;-57.6979204813639;-78.4479217529297;22.7532316095187;50.0;55.2916666666667;800.0;1.357685;3.23216166666667;1.02308;-40.53125;-39.1250025431315;-44.9166704813639;1.410715;3.27487833333333;1.60437833333333;-60.5625038146973;-57.6979204813639;-78.4479217529297;3.83198754349527;3.97380262888996;3.58497084763581;-98.9375076293945;-77.5203857421875
Exc_3;0.064123986178189;121.147142857143;-42.2981268066724;0.123454160361014;1.12338;4.40497666666667;1.0254775;-38.1875;-41.8750025431315;-44.5156259536743;96.449552;0.0605250000000002;1.120815;4.402915;1.02354125;44.03125;46.3854204813639;49.6250019073486;162.49991953373;0.104034505784512;1.672243072;1.152115;4.45072166666667;1.27528125;-45.0312538146973;-52.1666692097982;-72.8984394073486;18.3740570865658;150.0;84.5833333333333;1030.0;1.120315;4.40243833333333;1.02311875;-26.9062519073486;-29.2083346048991;-41.1484394073486;1.152115;4.45072166666667;1.27528125;-45.0312538146973;-52.1666692097982;-72.8984394073486;3.30243964605638;3.31237653917144;3.6443050989213;-88.3125076293945;-71.9448699951172
Exc_3;0.0640748558793869;98.0666666666667;4.62000012899089;0.179113935955135;1.180315;3.36348;1.02645666666667;-47.5937538146973;-47.0208346048991;-52.9791679382324;201.156832;0.0613350000000001;1.175715;3.35996666666667;1.02352;35.6250038146973;40.3958346048991;39.7187525431315;208.906248211861;0.0733392834663391;1.139851392;1.22455;3.40371666666667;1.31331833333333;-53.6562538146973;-55.4583371480306;-74.9270858764648;27.6165733132814;70.0;58.5;770.0;1.17515;3.35942833333333;1.02304166666667;-37.40625;-37.4166679382324;-46.5520858764648;1.22455;3.40371666666667;1.31331833333333;-53.6562538146973;-55.4583371480306;-74.9270858764648;4.19675057620792;3.98281341552291;3.95726501364415;-94.96875;-72.9885177612305
Exc_3;0.022854223797453;88.649;23.4656235414965;0.127967100872302;1.16396;7.26665833333333;1.025073;-45.15625;-45.6145858764648;-49.2250022888184;113.807184;0.0540500000000002;1.161625;7.26411666666667;1.02333;47.53125;49.8750025431315;48.8250015258789;117.968633770943;0.0710932537913322;1.986571136;1.195805;7.29549833333333;1.422118;-53.9687538146973;-53.3333358764648;-78.9250030517578;15.2171302378377;150.0;156.083333333333;1019.99993896484;1.16123;7.263695;1.022978;-34.78125;-34.3854166666667;-43.2625022888184;1.195805;7.29549833333333;1.422118;-53.9687538146973;-53.3333358764648;-78.9250030517578;4.06783285976868;4.05318626802674;4.0767685640395;-91.0625;-78.1322631835938
Exc_3;0.0219884409981403;87.1515;-27.1812503060964;0.16846592421374;1.331955;6.64007666666667;1.0250325;-39.0;-44.4479192097982;-49.5156269073486;93.896816;0.0771500000000001;1.32885;6.63764;1.02342;32.0312538146973;42.4791692097982;49.2812519073486;131.406247615814;0.0534133799374104;1.371166592;1.37118;6.67425166666667;1.466345;-50.15625;-50.2916692097982;-75.4218826293945;15.9289129015632;110.0;140.416666666667;930.0;1.328305;6.63721;1.0230925;-25.3750019073486;-30.0104185740153;-42.3593788146973;1.37118;6.67425166666667;1.466345;-50.15625;-50.2916692097982;-75.4218826293945;2.59377667135113;3.35121024543803;3.85810205906734;-90.5000076293945;-75.3521347045898
Exc_3;0.152785551721836;146.2475;21.2606252047998;0.262312731919077;1.21408;4.24120666666667;1.024465;-45.1875038146973;-44.5312525431315;-46.5000030517578;204.612864;0.062435;1.212065;4.23944166666667;1.023173;42.125;41.0937512715658;43.0500022888184;182.031333446503;0.0285894460976124;1.827154432;1.239075;4.26410166666667;1.801213;-53.6250038146973;-51.9583358764648;-75.1250045776367;24.5560733439871;90.0;80.4583333333333;820.0;1.211685;4.23906166666667;1.022869;-32.625;-32.8333346048991;-46.8187530517578;1.239075;4.26410166666667;1.801213;-53.6250038146973;-51.9583358764648;-75.1250045776367;2.98037206533788;2.98979930013861;3.74238864489409;-93.5;-74.3327331542969
Exc_3;0.0576791958032244;79.5740909090909;-6.98250008160373;0.196097861939492;1.113835;3.7311575;1.02533166666667;-48.9375038146973;-48.84375;-54.1145871480306;170.321216;0.03695;1.11173;3.72924;1.02339333333333;40.84375;45.1562519073486;42.1822935740153;161.25001013279;0.0582558996975422;2.164585472;1.14659;3.7854;;-52.5937538146973;-54.7656269073486;;18.0959283530509;110.0;67.7500019073486;550.0;1.111295;3.72881;1.023015;-42.0000038146973;-41.0312538146973;-46.6562519073486;1.14659;3.7854;1.583625;-52.5937538146973;-54.7656269073486;-71.2135416666667;3.69491350686724;3.60778379827139;3.42586486507554;-89.0312576293945;-70.362060546875
Exc_3;0.162879692616409;59.473;5.60249980088856;0.0945304313149008;1.066025;6.72468;1.025095;-50.1875038146973;-51.1562525431315;-55.3515663146973;165.662592;0.03129;1.06367;6.72239;1.02334125;30.03125;33.4375012715658;35.6562528610229;144.531324505806;0.0423685796558857;1.596113024;1.070085;6.737875;1.42244375;-51.6250038146973;-55.3229192097982;-75.1953144073486;20.7580625545651;290.0;142.583335876465;207.5;1.063315;6.72202166666667;1.0230125;-34.6562538146973;-34.0104166666667;-50.1953163146973;1.070085;6.737875;1.42244375;-51.6250038146973;-55.3229192097982;-75.1953144073486;3.75807943759927;3.30842489012978;3.69420701706268;-89.9687576293945;-74.2315673828125
Exc_3;0.010471051026641;48.5115;-20.1293755969223;0.328125;1.11267;3.67428333333333;1.02468416666667;-56.5312538146973;-54.0833358764648;-57.7031269073486;121.674304;0.0290900000000001;1.11088;3.67266;1.02328166666667;29.4062519073486;47.0104192097982;39.2760429382324;217.321455478668;0.179659143090248;2.082355584;1.14541;3.71386333333333;1.124005;-58.9687538146973;-55.4479192097982;-72.1145871480306;14.7226357023271;50.0;66.2916666666667;400.0;1.110355;3.67221;1.0229075;-48.1875;-43.5625012715658;-49.7343775431315;1.14541;3.71386333333333;1.124005;-58.9687538146973;-55.4479192097982;-72.1145871480306;2.31421731641617;2.80351764872955;2.71493369133162;-89.90625;-71.3147125244141
Exc_3;0.0123755954074587;51.88;-41.3068745874767;0.280147737765466;1.13126;2.95779;1.024867;-47.46875;-48.1718769073486;-52.4500030517578;210.940528;0.0416800000000002;1.129405;2.95594;1.023203;40.5625038146973;43.1718769073486;39.2937515258789;191.718757152557;0.0411933287978172;-0.460931008;1.152485;2.9908825;1.433395;-50.9062538146973;-53.2343788146973;-69.2687545776367;23.9900848054206;70.0;48.375;450.0;1.12903;2.9555675;1.02287;-39.5;-39.7812519073486;-44.7375022888184;1.152485;2.9908825;1.433395;-50.9062538146973;-53.2343788146973;-69.2687545776367;3.69286340668917;3.85625576301856;3.54963134162705;-89.8750076293945;-67.5364532470703
Exc_3;0.0846457178659461;131.1225;-27.124375662213;0.166258184552839;1.238145;4.71260666666667;1.025844;-44.1562538146973;-44.4895871480306;-49.3062515258789;216.38368;0.0904050000000001;1.2344;4.70941833333333;1.023308;31.5;35.5312512715658;35.8750015258789;140.468791127205;0.054803192615509;1.44352576;1.284625;4.75684166666667;1.573455;-52.9062538146973;-51.3958358764648;-76.8062515258789;20.5879705005802;110.0;92.2083333333333;1140.0;1.23394;4.70898333333333;1.022956;-31.0937519073486;-31.4479173024495;-44.6250022888184;1.284625;4.75684166666667;1.573455;-52.9062538146973;-51.3958358764648;-76.8062515258789;3.85728797470213;4.02114368427762;4.32608653536814;-91.4375;-75.9048919677734
Exc_3;0.0170265693289827;43.8488095238095;22.9012503405457;0.348888888888889;1.168905;3.22204666666667;1.02581166666667;-46.0625038146973;-45.3541692097982;-51.3437531789144;148.071152;0.0515700000000001;1.166515;3.220255;1.02331166666667;20.0625;32.1250012715658;24.5000006357829;208.281219005585;0.0155193535611033;2.172593664;1.18338;3.253675;1.65111833333333;-50.2187538146973;-49.2604204813639;-76.3177121480306;28.8058511448692;50.0;54.9999987284342;700.0;1.16604;3.21982166666667;1.02288833333333;-40.8125038146973;-36.2187512715658;-43.0208365122477;1.18338;3.253675;1.65111833333333;-50.2187538146973;-49.2604204813639;-76.3177121480306;2.95832148518944;3.09887688231406;2.90108081831858;-94.2812576293945;-74.9811172485352
Exc_3;0.0733398425836583;95.125;-63.4581207026308;0.278774436215177;1.134365;4.67331833333333;1.024815;-50.875;-48.6041679382324;-53.4843769073486;177.710032;0.0418750000000001;1.13253;4.67154666666667;1.02343;39.1250038146973;42.5937525431315;42.7343756357829;168.437391519547;0.0177898649126291;1.533975424;1.14846;4.695095;1.689315;-54.6875038146973;-54.5520871480306;-77.4843775431315;17.4383435204778;130.0;91.2916666666667;670.0;1.132095;4.67113666666667;1.023055;-36.4062538146973;-35.6770846048991;-51.9322948455811;1.14846;4.695095;1.689315;-54.6875038146973;-54.5520871480306;-77.4843775431315;3.31806110503012;3.21103256220048;3.86855935296588;-93.3750076293945;-75.8291931152344
