,nca_1,nca_2
55,-292.1267516418778,143.675342261291
56,-355.0804919388834,337.20433603946316
57,-72.69977163862053,-173.3016857646185
58,-56.27826791776923,81.97982714795447
59,54.30413312014561,-375.51968258941235
60,-95.89632586500187,48.466085849508595
61,45.002716281477625,-466.92729314906063
62,-272.59669847867,389.8930052817961
63,510.85147053784493,-5.898697697492892
64,-68.90114532581886,8.38223412819079
65,20.44109948395064,215.76081843854732
66,-49.10732872871881,49.83051973541265
67,-157.21300762736277,88.30046355410843
68,57.55779136698193,-398.81088153136835
69,-45.50995253691636,-28.089629523553224
70,37.980197258642406,136.91206881907814
71,-171.47451272879826,31.588100390450595
72,308.62323974899687,160.5563769054988
73,50.35244047305879,165.1652344372414
74,-19.262722833763966,-193.72534920388412
75,-193.70944293825596,20.805816277700135
76,-22.727482867012654,-190.847321024338
77,-365.0761522999005,330.5327496430175
78,-35.62104283466285,-182.5290627631621
79,137.64547462099014,22.960491353788417
80,-296.7590937436768,-310.3636662566328
81,-25.0108331981603,-194.29156467206158
82,-40.71793290047588,67.15529324891571
83,407.6279060766328,196.81244792858885
84,381.37973517365316,111.07213303118175
85,32.82160908268418,-356.49356551490064
86,-25.0108331981603,-194.29156467206158
87,80.65864075261052,-408.33377418859635
88,-44.855363714918255,66.02025656325935
89,-106.74046270737762,-271.154102566368
90,-292.1267516418778,143.675342261291
91,-97.28870515880286,-0.4243039273242805
92,-35.45623588810339,63.831837743322644
93,24.0461891088059,170.19217350226657
94,383.68821016720625,265.5254883209892
95,-288.11361297495506,46.0853782647872
96,-211.96549671855473,112.43378357087691
97,534.4525765875306,-42.32917798469297
98,-294.91721754061086,137.1010391957457
99,141.25486411826014,-110.5410919018677
100,47.58970465218586,134.0796025494225
101,-228.63887049799087,105.74143249462401
102,-55.07343596231792,-167.16651111302065
103,213.22345678768576,-96.06630961696385
104,40.38609970295745,-348.9749826855202
105,-41.61418606585729,65.68054319495563
106,297.24017777744507,292.61280256390296
107,-8.921468692861643,-17.797131374234738
108,30.84009973594551,-347.1433492800387
109,-115.81241071503436,-104.93118706053431
110,225.72854013006418,32.30745155145754
111,-38.772465143553426,33.72522409172281
112,-122.72353058009062,17.992955092075352
113,-12.862436947991652,-174.67960385241958
114,45.247447720087386,-478.83163971927837
115,-138.28693053188476,-191.7972166205204
116,388.26366075406185,195.22295220503025
117,160.56801374739308,-257.920860024647
118,388.26366075406185,195.22295220503025
119,406.75990900516217,141.36484704147247
120,16.42006265040775,-295.5047617702085
121,-59.60838518680371,80.59341252137983
122,-224.77913481490108,115.22476434726165
123,-29.77890485896795,-179.30322485772118
124,-335.7129131234817,380.2263056981285
125,200.42229165750794,143.57774955724113
126,406.25728204319586,52.600116458766514
127,397.4157654827459,82.14854562406481
128,-340.22851697031587,200.6439619323629
129,473.75898093442333,309.48434031169074
130,127.28287564632959,-24.309550057624225
131,152.64125902106193,-263.8372195454435
132,-18.91004755192959,-185.74981751837262
133,-152.61053205138484,-103.9515624569315
134,-395.77122028153195,321.15262599369873
135,-11.25929080136874,-29.307894044389645
136,565.5621861351757,-51.736272548623745
137,-393.98985142647393,259.66752159423635
138,-27.887352890457326,173.83135602403854
139,-22.443012486089383,-20.955173484257557
140,384.2972797147376,273.57212567912376
141,193.4474238790167,3.4918043767305678
142,76.79048225304786,25.74772812101011
143,-87.32377825914378,85.26125196908242
144,-303.0485673645823,60.76937825441397
145,42.77642002614406,-200.38189070094631
146,-37.699458286765726,-12.684510357523664
147,-146.6564406105404,-108.43973990590477
148,549.6287184447593,6.01871864288222
149,409.52559359309095,149.0980730967448
150,-293.48713259176975,151.01943702096943
151,-142.7090426178799,-198.5233524102226
152,33.0027749040881,-199.99195587431322
153,-142.1536329887545,-110.48148819686723
154,-293.32675233540067,145.70845704995892
155,-128.9563357272917,-110.90709173863956
156,137.1007083843708,-172.26567696574278
157,-365.0761522999005,330.5327496430175
158,-134.06651851559334,40.099369906308326
159,-139.0644579878606,-103.74445062273126
160,-35.62104283466285,-182.5290627631621
161,418.7235405882364,191.37550656271713
162,310.45441549285283,230.2927353049328
163,-158.67550586943,-92.02597174846248
164,-142.7090426178799,-198.5233524102226
165,-24.023568964909757,-177.68407900006042
166,-371.4488176438618,245.9181274111558
167,97.40165507438,-452.4826651909407
168,54.993419177257934,-208.1891070048547
169,651.2571931451932,-13.536045828086735
170,144.8191535809943,-165.44739359786905
171,-292.1267516418778,143.675342261291
172,-372.1173303948312,367.860732734846
173,402.8918889993333,173.01803701808134
174,213.22345678768576,-96.06630961696385
175,52.30083786332492,-394.2114062499772
176,142.49220136228857,-179.6772677743768
177,-239.57102948031167,96.93968592172509
178,-372.40749694047923,327.87483220319143
179,-25.0108331981603,-194.29156467206158
180,57.55779136698193,-398.81088153136835
181,154.12505647404285,-268.5233506124148
182,67.9891714605519,27.286981118955936
183,160.56801374739308,-257.920860024647
184,-253.18907107045317,70.93424759426716
185,300.46022588644576,171.7247154935255
186,420.35627078898636,302.6557530266211
187,542.833952622652,-36.88505613095199
188,640.8488767587926,105.2794691968015
189,542.833952622652,-36.88505613095199
190,-134.06651851559334,40.099369906308326
191,126.09763641163168,-188.70077909477814
192,-194.37060787275024,16.928755116926034
193,51.035129473163046,-447.1222272789452
194,-135.05931111947925,-108.10691332031236
195,319.8835974239757,183.3854925001224
196,-381.4927799075544,322.941661476559
197,256.0671003324448,132.22234241106125
198,-240.82538747883197,92.56689631783469
199,-170.12245755967047,-105.27124254492168
200,-237.55045346062414,-285.9312738787321
201,-1.2631877016030304,-199.24262629099573
202,-18.174818690001572,256.9281922650832
203,-50.26290267299682,65.68565407266988
204,-19.24973322414514,168.91049581229217
205,-205.18392128337453,243.26743930750095
206,9.112209564229852,-203.73302250939167
207,-139.5315133353402,50.68342699714783
208,56.63145471521776,-208.21771270742332
209,-67.40004688787417,93.02299211180006
210,-73.06171819359108,-165.88989874039115
211,-103.65580050682023,-106.86433961175207
212,-180.59990038706914,-112.68289641062701
213,-113.01902986818699,-53.81626605363056
214,-25.0108331981603,-194.29156467206158
215,237.92819364884377,212.50494941932644
216,-8.256080263266963,-122.37194240127532
217,-325.98669585616994,203.44644656936927
218,-78.76679736501832,-260.533196204604
219,-252.31764915616898,90.43871743159228
220,342.43699315565505,235.04098148616424
221,388.26366075406185,195.22295220503025
222,-383.00102325104626,355.42535209119444
223,-102.36133223328686,92.81818647457324
224,-183.41623363593274,19.355613649718208
225,-155.12313492045746,-87.72693574237752
226,629.1775810103821,4.689612928865035
227,-122.72353058009062,17.992955092075352
228,52.30083786332492,-394.2114062499772
229,591.8774836386301,47.175050601979386
230,51.263520720052554,-460.44389532442744
231,-79.13464272888832,243.1269434947664
232,-45.50995253691636,-28.089629523553224
233,-73.49742156845129,-190.62723326350886
234,-43.15979850559888,-163.5697239658481
235,47.67555420285259,137.9285606910404
236,-312.616212833936,82.0927179171342
237,719.4376915462174,135.82057870549244
238,-296.25678433615985,144.2729387370064
239,298.3681500408247,230.14179330641142
240,-12.862436947991652,-174.67960385241958
241,149.664293081679,41.76147702254135
242,-24.75726551800312,-179.68345000759575
243,381.37973517365316,111.07213303118175
244,-25.80896328618028,-175.5204726559183
245,-534.0759593498115,335.62189830604564
246,567.5640051649851,201.65861313428488
247,-378.0865738420773,360.9047760190489
248,395.9303517028595,194.58817478340129
249,-50.58813504133832,79.89359249497146
250,-68.01653892434966,250.92847477350637
251,-344.51854413421734,336.3197557479671
252,-186.10111243651573,-118.62216873500648
253,330.7574273339761,73.52808822992921
254,-195.61965351654834,35.15238532697819
255,-122.72353058009062,17.992955092075352
256,57.55779136698193,-398.81088153136835
257,381.37973517365316,111.07213303118175
258,179.31575360774247,49.29694447359921
259,57.55779136698193,-398.81088153136835
260,397.4157654827459,82.14854562406481
261,-206.17121568151632,-290.0375635039583
262,45.46981053167911,71.60325522784746
263,-161.69786785536385,-105.13518256538671
264,-266.20596729232074,94.30760110973843
265,388.26366075406185,195.22295220503025
266,-193.41926966020534,86.51964301562072
267,39.38097873199182,186.5418123722274
268,-225.7570170227297,7.667422339060759
269,-176.28526990847854,-101.1017592216411
270,-354.1092489777762,229.0351113223464
271,575.5347484064126,202.9969630371106
272,308.62323974899687,160.5563769054988
273,-286.339554310511,400.8988982030381
274,168.0454108284977,-143.51171161628315
275,719.4376915462174,135.82057870549244
276,149.27335783427424,40.856339201519944
277,149.7660465996541,-241.7519367132467
278,-345.7740538868698,354.5997703324741
279,-257.2624965885912,71.4145760414497
280,-55.650507601234246,277.98636234224534
281,-360.7691948092874,332.33849638428325
282,-29.03210727265262,-153.44647425840333
283,44.7105746091815,57.429843563211556
284,-157.21300762736277,88.30046355410843
285,-360.7691948092874,332.33849638428325
286,137.34605431618485,-139.4618958412786
287,34.73789804909773,-5.766258486782351
288,-176.83517167135085,26.60859975553135
289,-218.95737030590155,-293.76091340744404
290,-56.22367894756656,-199.77476775282983
291,-8.579140533198638,-15.773842729564716
292,182.6438193305897,-146.86049771969394
293,206.5057159012853,-26.050634711708295
294,-188.81268576793855,-124.39724305125786
295,-314.80413693704094,193.24659754531558
296,-48.42785024821129,-8.228287354017231
297,170.9811872794141,-220.73675409316104
298,-81.1154556571831,80.55118101271722
299,-179.70621035014918,40.56511966885129
300,125.97043521736404,-26.56826277872793
301,-233.6320203673668,235.9250039360224
302,308.62323974899687,160.5563769054988
303,-228.63887049799087,105.74143249462401
304,596.3597281190296,-94.19435559299606
305,-317.7432975021882,350.45630598500054
306,-196.05266734158732,11.128386026375724
307,331.40861664691016,130.62757862448177
308,-324.61751006310277,197.8853195100141
309,-64.43165317118553,-169.9495444171808
310,-331.03535733373513,378.3260605763953
311,-155.61591667099074,44.123285701867005
312,-38.84402125384145,69.46409465439307
313,-127.34490508466985,21.397648018290038
314,-311.1636399123374,99.58853411620342
315,-57.955271479490996,262.94537786479503
316,39.38097873199182,186.5418123722274
317,237.92819364884377,212.50494941932644
318,256.0671003324448,132.22234241106125
319,321.27541900297484,156.85440573083827
320,-218.07796640903257,11.737473909974408
321,586.0583689796543,-81.6029023555558
322,24.337285849616975,109.31141767292355
323,-215.9571538093208,120.59181373009199
324,193.00723009686942,-192.01837176103334
325,-43.299906234098216,-180.82392142927952
326,-120.3023262974178,-99.99119674960536
327,-73.49742156845129,-190.62723326350886
328,-160.86085631468598,-120.18974419172856
329,-172.9265947590073,-97.87050438497083
330,-68.01653892434966,250.92847477350637
331,-219.37830337526526,193.1080686448983
332,-39.38943420052761,58.6708091121047
333,24.141772322580707,-324.2796373737636
334,-161.8557286916398,41.229926823462826
335,-321.4548735057155,188.61837714242478
336,-339.8915659430917,343.0384959683209
337,-366.02952075336367,355.4199873294087
338,-39.0440345815815,63.41437929303715
339,-43.65167232325209,-343.8553826093675
340,-202.4251176453733,188.2751343057784
341,-194.9202356271768,21.714546840429495
342,84.76796054297266,-417.4529641087448
343,342.43699315565505,235.04098148616424
344,-248.9154115725829,-292.2096023582701
345,-1.2631877016030304,-199.24262629099573
346,-169.46564688513152,-291.72209623758044
347,-77.533855506418,-232.12480348892774
348,-11.202349689557899,-193.2008582710636
349,-0.0626735271974123,11.540923066273999
350,139.8161060935233,-76.75196674985428
351,32.82160908268418,-356.49356551490064
352,152.51920160171662,66.19207640069213
353,-183.0176678889042,-127.37409021702774
354,-68.01653892434966,250.92847477350637
355,-367.88045671806907,243.64331933314756
356,-171.11095394927096,36.43247435754318
357,-316.7951988501248,111.65083187725106
358,-143.77811212827584,-284.4138806191731
359,436.7573529342458,283.5246792806701
360,-176.28526990847854,-101.1017592216411
361,51.263520720052554,-460.44389532442744
362,227.1985123749169,258.555434818576
363,-20.536609852158463,190.70527135474842
364,-8.921468692861643,-17.797131374234738
365,-365.0761522999005,330.5327496430175
366,-109.6134477669609,105.81766511248009
367,-247.75331354367032,86.29343146870595
368,30.84009973594551,-347.1433492800387
369,-71.36026533667972,208.5817699649991
370,629.1775810103821,4.689612928865035
371,-141.31963987140185,71.75122821404227
372,-25.0108331981603,-194.29156467206158
373,-339.8386529847683,348.7921341341179
374,-122.72353058009062,17.992955092075352
375,13.669617639167132,-168.83581229454782
376,-194.90579937369472,465.6271352246815
377,403.3421622495747,220.15990977440157
378,-322.6488227909522,192.90818004257497
379,51.263520720052554,-460.44389532442744
380,281.04452319184827,230.7676530570727
381,20.709447220292315,-210.20764138802497
382,376.0065423195922,210.98643678983717
383,-72.1914442774619,-93.77678246949615
384,-97.69844961198957,-20.805553466832144
385,179.17196755110535,8.794127747798743
386,-12.978979684371268,-95.53605615304888
387,-261.63845432904986,76.49542633447646
388,-35.62104283466285,-182.5290627631621
389,-12.978979684371268,-95.53605615304888
390,-118.3451501406506,-33.76998981553182
391,-19.411501848444065,-352.3899425817887
392,-154.7645767852467,-85.96456169264648
393,-252.5156462743172,293.80968657260325
394,534.4525765875306,-42.32917798469297
395,-12.478213009776532,-19.976340190765317
396,342.43699315565505,235.04098148616424
397,281.04452319184827,230.7676530570727
398,51.035129473163046,-447.1222272789452
399,407.6279060766328,196.81244792858885
400,29.546560475356905,224.8040411806033
401,-355.0804919388834,337.20433603946316
402,586.0583689796543,-81.6029023555558
403,-186.10111243651573,-118.62216873500648
404,386.532894177588,97.89224676006752
405,-41.36652500563451,65.82177703741337
406,142.49220136228857,-179.6772677743768
407,381.37973517365316,111.07213303118175
408,-371.09369260707456,244.6794161212579
409,137.1007083843708,-172.26567696574278
410,-319.3029136193427,189.43393526366773
411,-57.22819662604492,-20.48901844240423
412,-133.2277072704107,-98.8084946638728
413,-247.0976772547342,92.89528563519947
414,-381.4927799075544,322.941661476559
415,41.597767435118705,-12.591475963706829
416,-242.4169199009799,274.70685312293733
417,13.250523893009518,-209.0755640589554
418,-193.41926966020534,86.51964301562072
419,-122.72353058009062,17.992955092075352
420,-301.94613364004135,-311.5164813209867
421,-157.21300762736277,88.30046355410843
422,-141.32345591589595,-235.61016587129407
423,49.376893600192645,162.29829631340058
424,-258.9082774387819,399.05184470982687
425,159.17399666356872,-253.8642599777922
426,381.37973517365316,111.07213303118175
427,246.14940491969054,161.17577018963655
428,-173.3759464665748,152.57715976225256
429,-41.33530732550468,-187.84842473339097
430,-101.40465881062711,-13.8969868149797
431,534.4525765875306,-42.32917798469297
432,-163.16807812531826,35.66329443641654
433,-389.5126964307545,323.5671446159004
434,68.82472929625428,-406.07878301229874
435,-192.0672155297042,23.475497522683728
436,-45.50995253691636,-28.089629523553224
437,48.82967283746731,57.3718612321748
438,-319.3715819923878,195.8154044177016
439,-211.96549671855473,112.43378357087691
440,44.63796595167695,-453.1608976010686
441,-120.22431987716357,-101.33221284541446
442,-98.06692137642352,-30.204654825221763
443,-143.67910306394856,-114.21362201329255
444,-35.45623588810339,63.831837743322644
445,219.52598325352656,-95.60772727306593
446,719.4376915462174,135.82057870549244
447,-431.9929037662432,318.27622682295134
448,-64.78276270916545,80.3837895024455
449,-130.1554762195022,45.24021553398094
450,171.30481308320526,-138.67050780311132
451,6.26050944803645,-350.4164140325273
452,-186.77281450856742,20.768463964201427
453,337.36695699050813,299.46369544583325
454,137.1007083843708,-172.26567696574278
455,388.26366075406185,195.22295220503025
456,449.993989160538,267.14725136590613
457,-68.24661666173888,56.60039055435027
458,-367.88045671806907,243.64331933314756
459,436.7573529342458,283.5246792806701
460,3.6092157347837595,-31.33146364696715
461,-40.65868366771839,67.33274180764047
462,-194.9202356271768,21.714546840429495
463,14.855714224075875,207.68409284614805
464,-143.77811212827584,-284.4138806191731
465,26.043243425876042,175.9606395351522
466,34.58403219621198,176.74263938842378
467,-11.25929080136874,-29.307894044389645
468,-324.61751006310277,197.8853195100141
469,125.97043521736404,-26.56826277872793
470,-370.6160108412064,243.3773391651783
471,-321.4548735057155,188.61837714242478
472,125.72621909749626,-204.9372136547574
473,12.734126052221033,136.49433383792427
474,-43.299906234098216,-180.82392142927952
475,26.043243425876042,175.9606395351522
476,-50.22989437719176,35.77362642259502
477,-22.727482867012654,-190.847321024338
478,-257.55248729525323,91.04974887341773
479,-204.04769498643057,-313.08191597006913
480,250.14165885157777,247.18886884074416
481,-199.55132991172962,-137.55568579429297
482,-378.0865738420773,360.9047760190489
483,-200.57297697505473,27.231972126443292
484,651.2571931451932,-13.536045828086735
485,-340.37628457790174,199.98577525285182
486,-242.59899672987473,95.35569890933581
487,-143.77811212827584,-284.4138806191731
488,308.62323974899687,160.5563769054988
489,-41.829678095387685,-129.99780448137764
490,-134.06651851559334,40.099369906308326
491,-25.0108331981603,-194.29156467206158
492,127.27891470951853,-219.68429013000932
493,-295.7718191690509,153.05900280618977
494,-39.87826940642832,-196.39103888777308
495,575.2562893817062,61.1296692915265
496,-302.21890707385006,397.6304617616351
497,154.23284158887284,72.9030750170297
498,-197.29474336266964,29.79980055200651
499,215.50021817588018,-243.9279842196794
500,-34.34296176244921,-161.99390369305777
501,-39.38282108889492,64.68507859995162
502,-381.4927799075544,322.941661476559
503,-83.16202610406476,-175.71326518178168
504,44.53917661031148,-210.51094277469076
505,342.43699315565505,235.04098148616424
506,-48.42785024821129,-8.228287354017231
507,-40.99824547201944,66.67975904882739
508,24.221275657154628,-313.85269557313177
509,-6.575623838193,-95.74943756213321
510,-271.4540061248428,-321.07189069645955
511,-157.91672240092578,-100.14517180032425
512,-1.409931310160242,-19.61056183757588
513,534.4525765875306,-42.32917798469297
514,154.23284158887284,72.9030750170297
515,-25.80896328618028,-175.5204726559183
516,-38.196942034805296,65.96904402803946
517,97.40165507438,-452.4826651909407
518,-346.9249735792247,222.50620269933916
519,-443.358216021331,329.7558574453112
520,46.70899762907916,-381.1720476047048
521,-381.4927799075544,322.941661476559
522,-83.16202610406476,-175.71326518178168
523,381.37973517365316,111.07213303118175
524,-18.91004755192959,-185.74981751837262
525,-214.58343081527937,16.681331270000456
526,-64.01855836492574,258.4296480189292
527,542.833952622652,-36.88505613095199
528,-355.0804919388834,337.20433603946316
529,629.1775810103821,4.689612928865035
530,-197.0783799684073,-124.72757070242746
531,-186.10111243651573,-118.62216873500648
532,-247.0976772547342,92.89528563519947
533,139.01676572075237,-173.8453152117296
534,219.2049743673716,-23.50839976713538
535,-56.27826791776923,81.97982714795447
536,407.6279060766328,196.81244792858885
537,-243.95855419499028,415.44909176691044
538,542.833952622652,-36.88505613095199
539,634.7879119817286,104.1526390271441
540,-23.151321962783687,-151.0491587403854
541,-354.1092489777762,229.0351113223464
542,22.0749569115869,-341.64518289273167
543,12.807212032632636,-156.28742567820353
544,337.0505431351433,279.07607702518527
545,-117.21821017702443,-4.111773123462509
546,152.51920160171662,66.19207640069213
547,-202.05137304907328,437.0844159876111
548,-12.864129007537098,143.038825932179
549,-317.3580243175139,193.24597911299819
550,353.8629158524728,290.1370802922866
551,358.1612605608125,306.1192639397914
552,-161.69786785536385,-105.13518256538671
553,184.13151128531328,5.77271146523825
554,80.65864075261052,-408.33377418859635
555,124.29951030209237,-35.04763865228802
556,665.0204961415819,-12.503458757446797
557,-304.5162228272913,363.0637260317672
558,-152.0827324165254,-200.07492877180508
559,388.26366075406185,195.22295220503025
560,-48.42785024821129,-8.228287354017231
561,-72.05304959493823,96.29456094819828
562,-91.32209003939174,122.31815683864886
563,-108.4261088455787,-43.3504217145623
564,-175.17263680790845,-109.23627526631195
565,-48.32752966737944,78.30918545822861
566,381.37973517365316,111.07213303118175
567,-9.10006221089025,-15.16046883769624
568,-128.205946383546,-280.72691428925975
569,-128.68124076006197,-173.15418309855522
570,569.7283964967406,120.65191728317556
571,-73.40234179939078,74.7241607040841
572,-145.88373455163205,64.34131938491416
573,-18.764188891249916,-16.79747606220964
574,-55.03234501662374,265.5527339951791
575,-242.38234943082517,55.14790710299379
576,63.67554530694121,143.97305096466536
577,-256.0005202410379,65.20131761296665
578,99.74468636120847,-472.8216769690997
579,-13.30144910265704,-193.35814154716044
580,591.5991449261822,3.017177222783854
581,149.664293081679,41.76147702254135
582,-240.82538747883197,92.56689631783469
583,-366.3543224086237,272.66494858680636
584,-287.7651535846731,148.48985706405153
585,-312.39050072887557,112.72211963477083
586,28.85348088908722,-5.676878866982295
587,629.1775810103821,4.689612928865035
588,-179.9871080872102,-113.12783464917861
589,-335.23298008358285,199.85577391106372
590,-383.00102325104626,355.42535209119444
591,-320.4077692693233,191.24447620871103
592,-137.01740320826153,77.2374142442009
593,-13.30144910265704,-193.35814154716044
594,409.52559359309095,149.0980730967448
595,-45.50995253691636,-28.089629523553224
596,-177.12765700469842,28.136370086512642
597,-143.77811212827584,-284.4138806191731
598,-374.78176929567275,246.72947802875095
599,-57.22819662604492,-20.48901844240423
600,567.5640051649851,201.65861313428488
601,104.73358900496632,-424.85879972367235
602,407.6279060766328,196.81244792858885
603,30.84009973594551,-347.1433492800387
604,-272.59669847867,389.8930052817961
605,-68.01816045303636,-167.0009266085314
606,-11.64122271070717,-16.421949911421187
607,-321.2005196443265,356.97770850035323
608,400.10204047618777,109.93443564561308
609,-48.42785024821129,-8.228287354017231
610,186.93963255863463,-136.26443677446588
611,-51.1631050030963,-167.03238693563912
612,168.0454108284977,-143.51171161628315
613,388.26366075406185,195.22295220503025
614,-55.41645122247903,63.162654357489245
615,-158.43800616971842,-101.71343166959753
616,-345.7740538868698,354.5997703324741
617,-57.955271479490996,262.94537786479503
618,168.0454108284977,-143.51171161628315
619,-247.0976772547342,92.89528563519947
620,-143.77811212827584,-284.4138806191731
621,52.30083786332492,-394.2114062499772
622,-29.907612765691415,162.67912024540638
623,236.86591697400493,-189.7756357636806
624,-134.06651851559334,40.099369906308326
625,-157.21300762736277,88.30046355410843
626,651.2571931451932,-13.536045828086735
627,586.0583689796543,-81.6029023555558
628,-52.839447898625764,-29.40469298585988
629,52.30083786332492,-394.2114062499772
630,359.8275248248864,123.52123801881423
631,-136.99757827732273,62.395413259591756
632,-339.8915659430917,343.0384959683209
633,-44.64547112995534,71.59753740928248
634,-389.5126964307545,323.5671446159004
635,-10.35028237640857,-29.815753830233586
636,298.3681500408247,230.14179330641142
637,160.56801374739308,-257.920860024647
638,180.77335114990328,-128.88646332265475
639,57.55779136698193,-398.81088153136835
640,256.0671003324448,132.22234241106125
641,-3.473414762541681,-28.021379161127328
642,-203.36602345390816,-282.68269646881225
643,-320.13148979524016,195.9965630079868
644,123.76468266013968,-43.527308052067774
645,-23.441029632167837,-87.6650364244321
646,388.26366075406185,195.22295220503025
647,-111.64019527498984,-165.21886774423172
648,-12.428241956375517,-198.94890095263426
649,137.1007083843708,-172.26567696574278
650,-20.31021258632812,-177.7555987022836
651,-1.2341037161218684,-29.212354785926383
652,-205.66188351214055,17.285026165773605
653,-381.4927799075544,322.941661476559
654,-57.85503005552462,53.46217860645486
655,-228.63887049799087,105.74143249462401
656,-220.74372007280093,7.117460268304129
657,-43.548591353637754,268.9076821225705
658,-45.44644728298983,73.55097316767937
659,-110.28580724894736,93.99235915246136
660,-44.64547112995534,71.59753740928248
661,-12.978979684371268,-95.53605615304888
662,51.263520720052554,-460.44389532442744
663,-339.8915659430917,343.0384959683209
664,-200.44130754017823,15.817115890941484
665,-18.91004755192959,-185.74981751837262
666,121.33155844105531,-184.58264077656963
667,-18.764188891249916,-16.79747606220964
668,-36.54130630635498,40.89799707134628
669,155.52602523252293,-235.30774111111188
670,-214.5154755666626,21.329999244450622
671,308.62323974899687,160.5563769054988
672,613.7337642843418,104.40966817895665
673,54.30413312014561,-375.51968258941235
674,609.3585448007669,108.6796359214164
675,459.3245685954201,-11.068637364401148
676,-307.58812961081173,174.79360304209862
677,-12.9601673578671,-166.46901172048885
678,45.75585305431635,172.42866766127096
679,407.6279060766328,196.81244792858885
680,-346.69791545196455,377.54341307636435
681,80.65864075261052,-408.33377418859635
682,-226.62514515672777,202.09570135752068
683,-12.722910966797777,-25.32202379680405
684,-301.94613364004135,-311.5164813209867
685,14.855714224075875,207.68409284614805
686,-320.13148979524016,195.9965630079868
687,-17.36150984440053,-174.39915940039958
688,-70.7469444477255,81.72560302039534
689,-193.70944293825596,20.805816277700135
690,133.11651046648743,-70.49753422760307
691,-202.4251176453733,188.2751343057784
692,68.82472929625428,-406.07878301229874
693,-272.59669847867,389.8930052817961
694,426.52238366824395,-104.11313196029406
695,243.029526629006,176.49870138703
696,331.40861664691016,130.62757862448177
697,-362.3119174714273,235.83357693611327
698,310.45441549285283,230.2927353049328
699,-11.25929080136874,-29.307894044389645
700,-88.43252101617038,-252.8168606644041
701,42.35026015251877,-448.5779360491134
702,-48.42785024821129,-8.228287354017231
703,206.5057159012853,-26.050634711708295
704,542.833952622652,-36.88505613095199
705,-127.34490508466985,21.397648018290038
706,-8.859151750180366,188.02921524497563
707,144.80476835462045,-159.3117796973891
708,750.1441438773468,128.84981880295314
709,-108.8462825786493,-47.6280816611114
710,-170.07998308262,-113.64170044140344
711,651.2571931451932,-13.536045828086735
712,388.26366075406185,195.22295220503025
713,-13.30144910265704,-193.35814154716044
714,-173.81664621102922,21.589461224005046
715,20.44109948395064,215.76081843854732
716,683.1381488735058,116.58743090547948
717,629.1775810103821,4.689612928865035
718,32.643920177779236,-380.8176862469936
719,575.0365089310817,204.5565662125995
720,130.9632496866577,-28.51269068810098
721,-163.16807812531826,35.66329443641654
722,709.1154385987741,62.53962789254297
723,-246.673850494373,232.6364291050375
724,-233.6320203673668,235.9250039360224
725,-365.0761522999005,330.5327496430175
726,-160.86085631468598,-120.18974419172856
727,-252.4688515219922,88.65228247825512
728,-103.79163293941869,-30.94577135907946
729,235.34433279627373,-37.32744938525661
730,-41.326860916311816,62.946182907441994
731,-72.00561675115269,227.48587434828502
732,217.10417661049738,-31.27113906527505
733,596.9259862373192,12.974468089089104
734,281.04452319184827,230.7676530570727
735,-68.01653892434966,250.92847477350637
